compound_name	inchi_key	adduct	mz	rt_peak	rt_min	rt_max	mz_tolerance	polarity	identification_notes	classes	pathways	source	rt_space	tags
uridine-5-monophosphoric acid	DJJCXFVJDGTHFX-XVFCMESISA-N	[M-H]-	323.02859	14.9631958	14.2131958	15.7131958	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA01E03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST, MONA 3. PEAK: tailing 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA01E03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: tailing 4. SPECTRUM: none				HF_Aug2019	
glucosamine	MSWZFWKMSRAUBD-IVMDWMLBSA-N	[M+acetate]-	238.09323	15.05878968	14.30878968	15.80878968	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02B12 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA07A11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
citrulline	RHGKLRLOHDJJDR-BYPYZUCNSA-N	[M-H]-	174.08841	15.09471364	14.34471364	15.84471364	20	negative	STANDARD ANNOTATION: 1. SOURCE: NMLQCsopV3c68 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: NMLQCsopV3c68 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
ACETYLCYSTEINE	PWKSKIMOESPYIA-BYPYZUCNSA-N	[M-H]-	162.0230381	15.12664917	14.62664917	15.62664917	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_9_MS-P1-C10_1_Rg70to1050-CE102040norm--S1_Run56.h5	HF_Aug2019	
N-alpha-acetyl-lysine	VEYYWZRYIYDQJM-ZETCQYMHSA-N	[M-H]-	187.10882	15.12986101	14.37986101	15.87986101	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03C11 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: none 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA03C11 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: none 4. SPECTRUM: perfect msms				HF_Aug2019	
5-aminolevulinic acid	ZGXJTSGNIOSYLO-UHFFFAOYSA-N	[M-H]-	130.05097	15.13903909	14.38903909	15.88903909	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03D03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: none 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA03D03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: none 4. SPECTRUM: perfect msms				HF_Aug2019	
N-methyl-glutamic acid	XLBVNMSMFQMKEY-BYPYZUCNSA-N	[M-H]-	160.06153	15.1426217	14.3926217	15.8926217	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02F04 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02F04 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice 4. SPECTRUM: none				HF_Aug2019	
glycerol 2-phosphoric acid	DHCLVCXQIBBOPH-UHFFFAOYSA-N	[M-H]-	171.0064	15.15550616	14.40550616	15.90550616	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04H01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: MONA 3. PEAK: long tail w/ peaks on it 4. SPECTRUM: perfect match to mona; STANDARD ANNOTATION: 1. SOURCE: IROA04H01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: MONA 3. PEAK: long tail w/ peaks on it 4. SPECTRUM: perfect match to mona				HF_Aug2019	
N-acetyl-glutamic acid	RFMMMVDNIPUKGG-YFKPBYRVSA-N	[M-H]-	188.05645	15.15757256	14.40757256	15.90757256	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04A04 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: none 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA04A04 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
O-succinyl-homoserine	GNISQJGXJIDKDJ-YFKPBYRVSA-N	[M-H]-	218.06701	15.15960491	14.40960491	15.90960491	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02B04 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02B04 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
glucuronic acid	AEMOLEFTQBMNLQ-AQKNRBDQSA-N	[M-H]-	193.03538	15.16487273	14.41487273	15.91487273	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02C12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: ok but broad 4. SPECTRUM: all perfect (nist has binning issue); STANDARD ANNOTATION: 1. SOURCE: IROA02C12 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none				HF_Aug2019	
trans-Aconitic Acid	GTZCVFVGUGFEME-HNQUOIGGSA-N	[M-H]-	173.0091619	15.26414426	14.76414426	15.76414426	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20241002_JGI_HS_510060_SorghExu_final1_EXP120B_HILICZ_USHXG02558/20241002_JGI_HS_510060_SorghExu_final1_EXP120B_HILICZ_USHXG02558_NEG_MS2_RefStd-3_trans-AconiticAcid_1_Rg70to1050-CE102040norm-10ugmL-S1_Run388.h5	HF_Aug2019	
N-methyl-aspartic acid	HOKKHZGPKSLGJE-GSVOUGTGSA-N	[M-H]-	146.04588	15.3064444	14.5564444	16.0564444	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02F10 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02F10 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: nice 4. SPECTRUM: none				HF_Aug2019	
adenosine 5'-monophosphoric acid	UDMBCSSLTHHNCD-KQYNXXCUSA-N	[M-H]-	346.05581	15.34762268	14.59762268	16.09762268	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02H11 2. MZRT: m/z-rt manually verified 3. PEAK: nice but tailing over 2 min w split pk on tail (due to gradient issue) 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02H11 2. MZRT: m/z-rt manually verified 3. PEAK: nice but tailing over 2 min w split pk on tail (due to gradient issue) 4. SPECTRUM: none				HF_Aug2019	
glucosamine 6-sulfuric acid	MTDHILKWIRSIHB-QZABAPFNSA-N	[M-H]-	258.02891	15.36974128	14.61974128	16.11974128	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04H03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: double peak 4. SPECTRUM: perfect match for metatlas; STANDARD ANNOTATION: 1. SOURCE: IROA04H03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: double peak 4. SPECTRUM: perfect match for metatlas				HF_Aug2019	
3-sulfino-alanine	ADVPTQAUNPRNPO-REOHCLBHSA-N	[M-H]-	152.0023	15.41584361	14.66584361	16.16584361	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02B03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02B03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: nice 4. SPECTRUM: none				HF_Aug2019	
Ribose-5-phosphate	PPQRONHOSHZGFQ-LMVFSUKVSA-N	[M-H]-	229.0118779	15.41768346	14.91768346	15.91768346	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250723_JGI_YZ_511297_AnabescPyrofur_pilot-std_EXP120B_HILICZ_USHXG02663/20250723_JGI_YZ_511297_AnabescPyrofur_pilot-std_EXP120B_HILICZ_USHXG02663_NEG_MS2_RefStd-23_Ribose-5-phosphate-100ugml_1_Rg70to1050-CE205060norm-100ugml-S1_Run252.h5	HF_Aug2019	
S-carboxymethyl-cysteine	GBFLZEXEOZUWRN-VKHMYHEASA-N	[M-H]-	178.01795	15.44317622	14.69317622	16.19317622	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04A12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA04A12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect msms				HF_Aug2019	
glucosaminic acid	UFYKDFXCZBTLOO-TXICZTDVSA-N	[M-H]-	194.06701	15.48437465	14.73437465	16.23437465	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03H11 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: none 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA03H11 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect msms				HF_Aug2019	
galacturonic acid	AEMOLEFTQBMNLQ-DTEWXJGMSA-N	[M-H]-	193.03538	15.50071083	14.75071083	16.25071083	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04C07 2. MZRT: m/z-rt manually verified 3. PEAK: wide/flat 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA04C07 2. MZRT: m/z-rt manually verified 3. PEAK: wide/flat 4. SPECTRUM: none				HF_Aug2019	
raffinose	MUPFEKGTMRGPLJ-ZQSKZDJDSA-N	[M-H]-	503.16176	15.53249857	14.78249857	16.28249857	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04B10 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: nice 4. SPECTRUM: perfect msms, binning issue with nist; STANDARD ANNOTATION: 1. SOURCE: IROA07A11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
glucosamine 6-sulfuric acid	MTDHILKWIRSIHB-QZABAPFNSA-N	[M-H]-	258.02891	15.57137434	14.82137434	16.32137434	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04H03 2. MZRT: m/z-rt manually verified 3. PEAK: double peak 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA04H03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: double peak 4. SPECTRUM: perfect match for metatlas				HF_Aug2019	
sn-glycerol 3-phosphoric acid	AWUCVROLDVIAJX-GSVOUGTGSA-N	[M-H]-	171.0064	15.588948	14.838948	16.338948	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04G08 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: nice but tailed w/ a smal peak on it 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA04G08 2. MZRT: m/z-rt manually verified 3. PEAK: nice w/ tail 4. SPECTRUM: none				HF_Aug2019	
Fructose-6-phosphate	GSXOAOHZAIYLCY-HSUXUTPPSA-N	[M-H]-	259.0224426	15.59120931	15.09120931	16.09120931	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250723_JGI_YZ_511297_AnabescPyrofur_pilot-std_EXP120B_HILICZ_USHXG02663/20250723_JGI_YZ_511297_AnabescPyrofur_pilot-std_EXP120B_HILICZ_USHXG02663_NEG_MS2_RefStd-MixB-100_MixB-100_1_Rg70to1050-CE102040norm-100ugml-S1_Run195.h5	HF_Aug2019	
Glyceraldehyde-3-phosphate	LXJXRIRHZLFYRP-VKHMYHEASA-N	[M-H]-	168.9907486	15.59639372	15.09639372	16.09639372	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250723_JGI_YZ_511297_AnabescPyrofur_pilot-std_EXP120B_HILICZ_USHXG02663/20250723_JGI_YZ_511297_AnabescPyrofur_pilot-std_EXP120B_HILICZ_USHXG02663_NEG_MS2_RefStd-MixB-100_MixB-100_1_Rg70to1050-CE102040norm-100ugml-S1_Run195.h5	HF_Aug2019	
5-aminoimidazole-4-carboxamide-1-beta-ribofuranosyl 5'-monophosphoric acid	NOTGFIUVDGNKRI-UUOKFMHZSA-N	[M-H]-	337.05547	15.67204783	14.92204783	16.42204783	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03E05 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: nice with thick tail 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA03E05 2. MZRT: m/z-rt manually verified 3. PEAK: nice with thick tail 4. SPECTRUM: perfect msms				HF_Aug2019	
LEUCOVORIN CALCIUM	VVIAGPKUTFNRDU-ABLWVSNPSA-N	[M-H]-	472.1586201	15.69495683	15.19495683	16.19495683	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_27_MS-P3-C8_1_Rg70to1050-CE102040norm--S1_Run148.h5	HF_Aug2019	
2'-deoxycytidine 5'-monophosphoric acid	NCMVOABPESMRCP-SHYZEUOFSA-N	[M-H]-	306.04966	15.69779347	14.94779347	16.44779347	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA01F06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: r shoulder 4. SPECTRUM: NIST has binning issue but is perfect match; STANDARD ANNOTATION: 1. SOURCE: IROA01F06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: r shoulder 4. SPECTRUM: NIST has binning issue but is perfect match				HF_Aug2019	
folic acid	OVBPIULPVIDEAO-LBPRGKRZSA-N	[M-H]-	440.1324	15.80287008	15.05287008	16.55287008	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA01G12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA01G12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice 4. SPECTRUM: none				HF_Aug2019	
alpha-aminoadipic acid	OYIFNHCXNCRBQI-BYPYZUCNSA-N	[M-H]-	160.06153	15.86770045	15.11770045	16.61770045	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02A02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: moce 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02A02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: low intensity 4. SPECTRUM: none				HF_Aug2019	
ribose 5-phosphoric acid	KTVPXOYAKDPRHY-SOOFDHNKSA-N	[M-H]-	229.01188	15.90812755	15.15812755	16.65812755	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04G04 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: kind of wide, peak on tail 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA04G04 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: kind of wide, peak on tail 4. SPECTRUM: perfect msms				HF_Aug2019	
glutamic acid	WHUUTDBJXJRKMK-VKHMYHEASA-N	[M-H]-	146.04588	15.93538957	15.18538957	16.68538957	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA01C01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: nice, right shoulder; also there is a low intensity pk in background, possibly prone to carryover 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA07A11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
ophthalmic acid	JCMUOFQHZLPHQP-BQBZGAKWSA-N	[M-H]-	288.12011	15.96398618	15.21398618	16.71398618	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04F01 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA04F01 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
3'-CMP	IERHLVCPSMICTF-XVFCMESISA-N	[M-H]-	322.04457	16.0121422	15.2621422	16.7621422	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02F09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: tailing w r shoulder pk 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02F09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: tailing w r shoulder pk 4. SPECTRUM: none				HF_Aug2019	
thymidine-5'-diphospho-alpha-glucose	YSYKRGRSMLTJNL-URARBOGNSA-N	[M-H]-	563.06848	16.02079656	15.27079656	16.77079656	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02G09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice but narrow pk 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02G09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice but narrow pk 4. SPECTRUM: none				HF_Aug2019	
glutathione	RWSXRVCMGQZWBV-WDSKDSINSA-N	[M-H]-	306.07653	16.02615564	15.27615564	16.77615564	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03H09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: none 4. SPECTRUM: perfect msms, binning issue with nist; STANDARD ANNOTATION: 1. SOURCE: IROA03H09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: none 4. SPECTRUM: perfect match to nist				HF_Aug2019	
UDP-Glucose	HSCJRCZFDFQWRP-JZMIEXBBSA-N	[M-H]-	565.0477446	16.0483577	15.5483577	16.5483577	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250321_JGI_KG_510479_Brassica_final-set2_EXP120B_HILICZ_USHXG01827/20250321_JGI_KG_510479_Brassica_final-set2_EXP120B_HILICZ_USHXG01827_NEG_MS2_RefStd-12-10ugmL_UDP-Glucose_2_Rg70to1050-CE205060norm-10ugmL-S1_Run475.h5	HF_Aug2019	
Glucose-6-phosphate	VFRROHXSMXFLSN-SLPGGIOYSA-N	[M-H]-	259.0224426	16.11071307	15.61071307	16.61071307	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250723_JGI_YZ_511297_AnabescPyrofur_pilot-std_EXP120B_HILICZ_USHXG02663/20250723_JGI_YZ_511297_AnabescPyrofur_pilot-std_EXP120B_HILICZ_USHXG02663_NEG_MS2_RefStd-MixA-100_MixA-100_1_Rg70to1050-CE102040norm-100ugml-S1_Run141.h5	HF_Aug2019	
fructose 6-phosphoric acid	BGWGXPAPYGQALX-VRPWFDPXSA-N	[M-H]-	259.02244	16.12118691	15.37118691	16.87118691	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03C07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: nice but a little broad w/ tail 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA03C07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: nice but a little broad w/ tail 4. SPECTRUM: perfect match to nist				HF_Aug2019	
aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N	[M-H]-	132.03023	16.13036002	15.38036002	16.88036002	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA01F05 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: right shoulder 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA07A11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
NAD	BAWFJGJZGIEFAR-NNYOXOHSSA-N	[M-H]-	662.1018458	16.15893061	15.65893061	16.65893061	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250723_JGI_YZ_511297_AnabescPyrofur_pilot-std_EXP120B_HILICZ_USHXG02663/20250723_JGI_YZ_511297_AnabescPyrofur_pilot-std_EXP120B_HILICZ_USHXG02663_NEG_MS2_RefStd-19_NAD-100ugml_1_Rg70to1050-CE205060norm-100ugml-S1_Run237.h5	HF_Aug2019	
Trimethyl-L-Lysine (13C3)	MXNRLFUSFKVQSK-IBAJKTFGSA-N	[M-H]-	190.1552664	16.166516529491442	15.666516529491442	16.666516529491446	5					/global/cfs/cdirs/metatlas/raw_data/jgi/20250610_JGI_MB-KW_510659_MtrophMeth-13C_final_EXP120B_HILICZ_USHXG01827/20250610_JGI_MB-KW_510659_MtrophMeth-13C_final_EXP120B_HILICZ_USHXG01827_NEG_MS2_RefStd-S2_13C3-Trimethyl-L-Lysine_B_Rg70to1050-CE205060norm-super-S1_Run505.h5	HF_Aug2019	
2'-deoxyguanosine 5'-monophosphoric acid	LTFMZDNNPPEQNG-KVQBGUIXSA-N	[M-H]-	346.05581	16.19226247	15.44226247	16.94226247	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02H05 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02H05 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none				HF_Aug2019	
alpha-glucose 1-phosphoric acid	HXXFSFRBOHSIMQ-VFUOTHLCSA-N	[M-H]-	259.02244	16.22668178	15.47668178	16.97668178	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04H02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: nice but a little broad w/ tail 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA04H02 2. MZRT: m/z-rt manually verified 3. PEAK: nice but a little broad w/ tail 4. SPECTRUM: perfect msms				HF_Aug2019	
3-methylcrotonyl-coa	BXIPALATIYNHJN-TVCSPYKZSA-N	[M-2H]2-	423.57126	16.25157538	15.50157538	17.00157538	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02F07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: weird dropout on tail 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02F07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: weird dropout on tail 4. SPECTRUM: none				HF_Aug2019	
guanosine 5'-monophosphoric acid	RQFCJASXJCIDSX-UUOKFMHZSA-N	[M-H]-	362.05072	16.27245606	15.52245606	17.02245606	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03G07 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA03G07 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
homocystine	ZTVZLYBCZNMWCF-UHFFFAOYSA-N	[M-H]-	267.04787	16.27677887	15.52677887	17.02677887	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02F03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice but only adduct 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02F03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice but only adduct 4. SPECTRUM: none				HF_Aug2019	
3-methylcrotonyl-coa	BXIPALATIYNHJN-TVCSPYKZSA-N	[M-H]-	848.1498	16.28518004	15.53518004	17.03518004	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02F07 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02F07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: weird dropout on tail 4. SPECTRUM: none				HF_Aug2019	
NAD+	BAWFJGJZGIEFAR-NNYOXOHSSA-O	[M-2H]-	662.10185	16.32032407	15.57032407	17.07032407	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA01A01 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA01A01 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none				HF_Aug2019	
uridine 5'-diphospho-N-acetylglucosamine	LFTYTUAZOPRMMI-CFRASDGPSA-N	[M-H]-	606.07429	16.33990958	15.58990958	17.08990958	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03F03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: none 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA03F03 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: perfect msms				HF_Aug2019	
N-amidino-aspartic acid	VVHOUVWJCQOYGG-REOHCLBHSA-N	[M-H]-	174.05203	16.34797901	15.59797901	17.09797901	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04E01 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: extra frags in metatlas refs; STANDARD ANNOTATION: 1. SOURCE: IROA04E01 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: perfect msms				HF_Aug2019	
uridine 5'-diphospho-N-acetylgalactosamine	LFTYTUAZOPRMMI-FTFHWYEPSA-N	[M-H]-	606.07429	16.37775267	15.62775267	17.12775267	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03E06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: nice, coeluting URIDINE 5'-DIPHOSPHO-N-ACETYLGALACTOSAMINE w/ URIDINE 5'-DIPHOSPHO-N-ACETYLGLUCOSAMINE 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA03E06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: nice, coeluting URIDINE 5'-DIPHOSPHO-N-ACETYLGALACTOSAMINE w/ URIDINE 5'-DIPHOSPHO-N-ACETYLGLUCOSAMINE 4. SPECTRUM: perfect msms				HF_Aug2019	
